p1,p2,result,date
jcpynbz,zzksozn,Loss,11-07-05
jcpynbz,zzksozn,Loss,11-07-05
jcpynbz,zzksozn,Win,11-07-05
jcpynbz,zzksozn,Win,11-07-05
jcpynbz,pdrmqiudmsytta,Loss,11-07-05
jcpynbz,pdrmqiudmsytta,Loss,11-07-05
jcpynbz,pdrmqiudmsytta,Loss,11-07-05
jcpynbz,pdrmqiudmsytta,Win,11-07-05
jcpynbz,pdrmqiudmsytta,Loss,11-07-05
jcpynbz,pdrmqiudmsytta,Win,11-07-05
jcpynbz,pdrmqiudmsytta,Loss,11-07-05
jcpynbz,pdrmqiudmsytta,Win,11-07-05
jcpynbz,pdrmqiudmsytta,Loss,11-07-05
jcpynbz,pdrmqiudmsytta,Loss,11-07-05
jcpynbz,pdrmqiudmsytta,Loss,11-07-05
jcpynbz,pdrmqiudmsytta,Win,11-07-05
jcpynbz,pdrmqiudmsytta,Loss,11-07-05
jcpynbz,pdrmqiudmsytta,Loss,11-07-05
jcpynbz,pdrmqiudmsytta,Win,11-07-05
jcpynbz,pdrmqiudmsytta,Win,11-07-05
jcpynbz,pdrmqiudmsytta,Win,11-07-05
jcpynbz,pdrmqiudmsytta,Win,11-07-05
jcpynbz,pdrmqiudmsytta,Win,11-07-05
jcpynbz,pdrmqiudmsytta,Win,11-07-05
jcpynbz,soehgyfchqe,Loss,11-07-05
jcpynbz,soehgyfchqe,Win,11-07-05
jcpynbz,soehgyfchqe,Loss,11-07-05
jcpynbz,soehgyfchqe,Win,11-07-05
jcpynbz,soehgyfchqe,Win,11-07-05
jcpynbz,soehgyfchqe,Win,11-07-05
jcpynbz,soehgyfchqe,Loss,11-07-05
jcpynbz,soehgyfchqe,Loss,11-07-05
jcpynbz,soehgyfchqe,Loss,11-07-05
jcpynbz,soehgyfchqe,Win,11-07-05
jcpynbz,soehgyfchqe,Win,11-07-05
jcpynbz,soehgyfchqe,Loss,11-07-05
jcpynbz,soehgyfchqe,Loss,11-07-05
jcpynbz,soehgyfchqe,Win,11-07-05
jcpynbz,soehgyfchqe,Loss,11-07-05
jcpynbz,soehgyfchqe,Win,11-07-05
jcpynbz,soehgyfchqe,Loss,11-07-05
jcpynbz,soehgyfchqe,Win,11-07-05
jcpynbz,soehgyfchqe,Win,11-07-05
jcpynbz,soehgyfchqe,Win,11-07-05
jcpynbz,jitxavr,Loss,11-07-05
jcpynbz,jitxavr,Loss,11-07-05
jcpynbz,jitxavr,Win,11-07-05
jcpynbz,jitxavr,Loss,11-07-05
jcpynbz,jitxavr,Loss,11-07-05
jcpynbz,jitxavr,Loss,11-07-05
jcpynbz,jitxavr,Win,11-07-05
jcpynbz,jitxavr,Win,11-07-05
jcpynbz,jitxavr,Loss,11-07-05
jcpynbz,jitxavr,Win,11-07-05
jcpynbz,jitxavr,Win,11-07-05
jcpynbz,jitxavr,Loss,11-07-05
jcpynbz,jitxavr,Win,11-07-05
jcpynbz,jitxavr,Win,11-07-05
jcpynbz,jitxavr,Win,11-07-05
jcpynbz,jitxavr,Loss,11-07-05
jcpynbz,jitxavr,Loss,11-07-05
jcpynbz,jitxavr,Loss,11-07-05
jcpynbz,jitxavr,Win,11-07-05
jcpynbz,jitxavr,Win,11-07-05
jcpynbz,ccfuqksr,Loss,11-07-05
jcpynbz,ccfuqksr,Loss,11-07-05
jcpynbz,ccfuqksr,Win,11-07-05
jcpynbz,ccfuqksr,Loss,11-07-05
jcpynbz,ccfuqksr,Loss,11-07-05
jcpynbz,ccfuqksr,Loss,11-07-05
jcpynbz,ccfuqksr,Loss,11-07-05
jcpynbz,ccfuqksr,Win,11-07-05
jcpynbz,ccfuqksr,Win,11-07-05
jcpynbz,ccfuqksr,Win,11-07-05
jcpynbz,ccfuqksr,Win,11-07-05
jcpynbz,ccfuqksr,Win,11-07-05
jcpynbz,ccfuqksr,Win,11-07-05
jcpynbz,ccfuqksr,Win,11-07-05
jcpynbz,ccfuqksr,Win,11-07-05
jcpynbz,ccfuqksr,Win,11-07-05
jcpynbz,ccfuqksr,Win,11-07-05
jcpynbz,ccfuqksr,Win,11-07-05
jcpynbz,ccfuqksr,Loss,11-07-05
jcpynbz,ccfuqksr,Loss,11-07-05
jcpynbz,mfow,Win,11-07-05
jcpynbz,mfow,Loss,11-07-05
jcpynbz,mfow,Loss,11-07-05
jcpynbz,mfow,Loss,11-07-05
jcpynbz,mfow,Loss,11-07-05
jcpynbz,mfow,Loss,11-07-05
jcpynbz,mfow,Win,11-07-05
jcpynbz,mfow,Win,11-07-05
jcpynbz,mfow,Loss,11-07-05
jcpynbz,mfow,Win,11-07-05
jcpynbz,mfow,Win,11-07-05
jcpynbz,mfow,Loss,11-07-05
jcpynbz,mfow,Loss,11-07-05
jcpynbz,mfow,Win,11-07-05
jcpynbz,mfow,Win,11-07-05
jcpynbz,mfow,Loss,11-07-05
jcpynbz,mfow,Win,11-07-05
jcpynbz,mfow,Loss,11-07-05
jcpynbz,mfow,Win,11-07-05
jcpynbz,mfow,Win,11-07-05
jcpynbz,wqaeup,Win,11-07-05
jcpynbz,wqaeup,Loss,11-07-05
jcpynbz,wqaeup,Win,11-07-05
jcpynbz,wqaeup,Loss,11-07-05
jcpynbz,wqaeup,Loss,11-07-05
jcpynbz,wqaeup,Win,11-07-05
jcpynbz,wqaeup,Win,11-07-05
jcpynbz,wqaeup,Loss,11-07-05
jcpynbz,wqaeup,Loss,11-07-05
jcpynbz,wqaeup,Loss,11-07-05
jcpynbz,wqaeup,Loss,11-07-05
jcpynbz,wqaeup,Loss,11-07-05
jcpynbz,wqaeup,Win,11-07-05
jcpynbz,wqaeup,Win,11-07-05
jcpynbz,wqaeup,Win,11-07-05
jcpynbz,wqaeup,Win,11-07-05
jcpynbz,wqaeup,Loss,11-07-05
jcpynbz,wqaeup,Loss,11-07-05
jcpynbz,wqaeup,Loss,11-07-05
jcpynbz,wqaeup,Loss,11-07-05
jcpynbz,nefrcpfebhy,Win,11-07-05
jcpynbz,nefrcpfebhy,Win,11-07-05
jcpynbz,nefrcpfebhy,Loss,11-07-05
jcpynbz,nefrcpfebhy,Win,11-07-05
jcpynbz,nefrcpfebhy,Win,11-07-05
jcpynbz,nefrcpfebhy,Win,11-07-05
jcpynbz,nefrcpfebhy,Loss,11-07-05
jcpynbz,nefrcpfebhy,Loss,11-07-05
jcpynbz,nefrcpfebhy,Loss,11-07-05
jcpynbz,nefrcpfebhy,Win,11-07-05
jcpynbz,nefrcpfebhy,Win,11-07-05
jcpynbz,nefrcpfebhy,Win,11-07-05
jcpynbz,nefrcpfebhy,Win,11-07-05
jcpynbz,nefrcpfebhy,Win,11-07-05
jcpynbz,nefrcpfebhy,Win,11-07-05
jcpynbz,nefrcpfebhy,Win,11-07-05
jcpynbz,nefrcpfebhy,Win,11-07-05
jcpynbz,nefrcpfebhy,Loss,11-07-05
jcpynbz,nefrcpfebhy,Loss,11-07-05
jcpynbz,nefrcpfebhy,Win,11-07-05
jcpynbz,njmxrihncutd,Loss,11-07-05
jcpynbz,njmxrihncutd,Loss,11-07-05
jcpynbz,njmxrihncutd,Loss,11-07-05
jcpynbz,njmxrihncutd,Loss,11-07-05
jcpynbz,njmxrihncutd,Win,11-07-05
jcpynbz,njmxrihncutd,Loss,11-07-05
jcpynbz,njmxrihncutd,Loss,11-07-05
jcpynbz,njmxrihncutd,Loss,11-07-05
jcpynbz,njmxrihncutd,Loss,11-07-05
jcpynbz,njmxrihncutd,Loss,11-07-05
jcpynbz,njmxrihncutd,Loss,11-07-05
jcpynbz,njmxrihncutd,Win,11-07-05
jcpynbz,njmxrihncutd,Loss,11-07-05
jcpynbz,njmxrihncutd,Loss,11-07-05
jcpynbz,njmxrihncutd,Win,11-07-05
jcpynbz,njmxrihncutd,Win,11-07-05
jcpynbz,njmxrihncutd,Loss,11-07-05
jcpynbz,njmxrihncutd,Loss,11-07-05
jcpynbz,njmxrihncutd,Loss,11-07-05
jcpynbz,njmxrihncutd,Win,11-07-05
jcpynbz,vzywx,Win,11-07-05
jcpynbz,vzywx,Loss,11-07-05
jcpynbz,vzywx,Win,11-07-05
jcpynbz,vzywx,Win,11-07-05
jcpynbz,vzywx,Win,11-07-05
jcpynbz,vzywx,Loss,11-07-05
jcpynbz,vzywx,Win,11-07-05
jcpynbz,vzywx,Win,11-07-05
jcpynbz,vzywx,Loss,11-07-05
jcpynbz,vzywx,Win,11-07-05
jcpynbz,vzywx,Loss,11-07-05
jcpynbz,vzywx,Loss,11-07-05
jcpynbz,vzywx,Win,11-07-05
jcpynbz,vzywx,Loss,11-07-05
jcpynbz,vzywx,Win,11-07-05
jcpynbz,vzywx,Loss,11-07-05
jcpynbz,vzywx,Loss,11-07-05
jcpynbz,vzywx,Win,11-07-05
jcpynbz,vzywx,Loss,11-07-05
jcpynbz,vzywx,Win,11-07-05
jcpynbz,tjxrgox,Win,11-07-05
jcpynbz,tjxrgox,Loss,11-07-05
jcpynbz,tjxrgox,Loss,11-07-05
jcpynbz,tjxrgox,Loss,11-07-05
jcpynbz,tjxrgox,Loss,11-07-05
jcpynbz,tjxrgox,Win,11-07-05
jcpynbz,tjxrgox,Win,11-07-05
jcpynbz,tjxrgox,Loss,11-07-05
jcpynbz,tjxrgox,Win,11-07-05
jcpynbz,tjxrgox,Loss,11-07-05
jcpynbz,tjxrgox,Win,11-07-05
jcpynbz,tjxrgox,Win,11-07-05
jcpynbz,tjxrgox,Loss,11-07-05
jcpynbz,tjxrgox,Loss,11-07-05
jcpynbz,tjxrgox,Win,11-07-05
jcpynbz,tjxrgox,Loss,11-07-05
jcpynbz,tjxrgox,Loss,11-07-05
jcpynbz,tjxrgox,Loss,11-07-05
jcpynbz,tjxrgox,Win,11-07-05
jcpynbz,tjxrgox,Loss,11-07-05
jcpynbz,jjmkngwrlhje,Loss,11-07-05
jcpynbz,jjmkngwrlhje,Loss,11-07-05
jcpynbz,jjmkngwrlhje,Loss,11-07-05
jcpynbz,jjmkngwrlhje,Loss,11-07-05
jcpynbz,jjmkngwrlhje,Loss,11-07-05
jcpynbz,jjmkngwrlhje,Win,11-07-05
jcpynbz,jjmkngwrlhje,Win,11-07-05
jcpynbz,jjmkngwrlhje,Loss,11-07-05
jcpynbz,jjmkngwrlhje,Win,11-07-05
jcpynbz,jjmkngwrlhje,Loss,11-07-05
jcpynbz,jjmkngwrlhje,Win,11-07-05
jcpynbz,jjmkngwrlhje,Win,11-07-05
jcpynbz,jjmkngwrlhje,Win,11-07-05
jcpynbz,jjmkngwrlhje,Win,11-07-05
jcpynbz,jjmkngwrlhje,Loss,11-07-05
jcpynbz,jjmkngwrlhje,Loss,11-07-05
jcpynbz,jjmkngwrlhje,Win,11-07-05
jcpynbz,jjmkngwrlhje,Loss,11-07-05
jcpynbz,jjmkngwrlhje,Loss,11-07-05
jcpynbz,jjmkngwrlhje,Loss,11-07-05
jcpynbz,bnzxfvcqorjexj,Loss,11-07-05
jcpynbz,bnzxfvcqorjexj,Loss,11-07-05
jcpynbz,bnzxfvcqorjexj,Loss,11-07-05
jcpynbz,bnzxfvcqorjexj,Loss,11-07-05
jcpynbz,bnzxfvcqorjexj,Win,11-07-05
jcpynbz,bnzxfvcqorjexj,Loss,11-07-05
jcpynbz,bnzxfvcqorjexj,Win,11-07-05
jcpynbz,bnzxfvcqorjexj,Loss,11-07-05
jcpynbz,bnzxfvcqorjexj,Win,11-07-05
jcpynbz,bnzxfvcqorjexj,Win,11-07-05
jcpynbz,bnzxfvcqorjexj,Win,11-07-05
jcpynbz,bnzxfvcqorjexj,Win,11-07-05
jcpynbz,bnzxfvcqorjexj,Win,11-07-05
jcpynbz,bnzxfvcqorjexj,Loss,11-07-05
jcpynbz,bnzxfvcqorjexj,Loss,11-07-05
jcpynbz,bnzxfvcqorjexj,Win,11-07-05
jcpynbz,bnzxfvcqorjexj,Loss,11-07-05
jcpynbz,bnzxfvcqorjexj,Loss,11-07-05
jcpynbz,bnzxfvcqorjexj,Win,11-07-05
jcpynbz,bnzxfvcqorjexj,Loss,11-07-05
jcpynbz,vljpkmcsor,Loss,11-07-05
jcpynbz,vljpkmcsor,Win,11-07-05
jcpynbz,vljpkmcsor,Win,11-07-05
jcpynbz,vljpkmcsor,Loss,11-07-05
jcpynbz,vljpkmcsor,Loss,11-07-05
jcpynbz,vljpkmcsor,Win,11-07-05
jcpynbz,vljpkmcsor,Loss,11-07-05
jcpynbz,vljpkmcsor,Loss,11-07-05
jcpynbz,vljpkmcsor,Loss,11-07-05
jcpynbz,vljpkmcsor,Loss,11-07-05
jcpynbz,vljpkmcsor,Loss,11-07-05
jcpynbz,vljpkmcsor,Loss,11-07-05
jcpynbz,vljpkmcsor,Loss,11-07-05
jcpynbz,vljpkmcsor,Win,11-07-05
jcpynbz,vljpkmcsor,Loss,11-07-05
jcpynbz,vljpkmcsor,Loss,11-07-05
jcpynbz,vljpkmcsor,Loss,11-07-05
jcpynbz,vljpkmcsor,Win,11-07-05
jcpynbz,vljpkmcsor,Loss,11-07-05
jcpynbz,vljpkmcsor,Loss,11-07-05
jcpynbz,ebwbp,Loss,11-07-05
jcpynbz,ebwbp,Loss,11-07-05
jcpynbz,ebwbp,Loss,11-07-05
jcpynbz,ebwbp,Win,11-07-05
jcpynbz,ebwbp,Loss,11-07-05
jcpynbz,ebwbp,Win,11-07-05
jcpynbz,ebwbp,Win,11-07-05
jcpynbz,ebwbp,Win,11-07-05
jcpynbz,ebwbp,Loss,11-07-05
jcpynbz,ebwbp,Win,11-07-05
jcpynbz,ebwbp,Win,11-07-05
jcpynbz,ebwbp,Win,11-07-05
jcpynbz,ebwbp,Loss,11-07-05
jcpynbz,ebwbp,Loss,11-07-05
jcpynbz,ebwbp,Win,11-07-05
jcpynbz,ebwbp,Win,11-07-05
jcpynbz,ebwbp,Win,11-07-05
jcpynbz,ebwbp,Loss,11-07-05
jcpynbz,ebwbp,Loss,11-07-05
jcpynbz,ebwbp,Win,11-07-05
jcpynbz,ad,Win,11-07-05
jcpynbz,ad,Loss,11-07-05
jcpynbz,ad,Win,11-07-05
jcpynbz,ad,Loss,11-07-05
jcpynbz,ad,Loss,11-07-05
jcpynbz,ad,Loss,11-07-05
jcpynbz,ad,Loss,11-07-05
jcpynbz,ad,Win,11-07-05
jcpynbz,ad,Loss,11-07-05
jcpynbz,ad,Loss,11-07-05
jcpynbz,ad,Win,11-07-05
jcpynbz,ad,Loss,11-07-05
jcpynbz,ad,Win,11-07-05
jcpynbz,ad,Loss,11-07-05
jcpynbz,ad,Loss,11-07-05
jcpynbz,ad,Loss,11-07-05
jcpynbz,ad,Loss,11-07-05
jcpynbz,ad,Win,11-07-05
jcpynbz,ad,Win,11-07-05
jcpynbz,ad,Win,11-07-05
jcpynbz,nnywujrzaa,Loss,11-07-05
jcpynbz,nnywujrzaa,Win,11-07-05
jcpynbz,nnywujrzaa,Loss,11-07-05
jcpynbz,nnywujrzaa,Loss,11-07-05
jcpynbz,nnywujrzaa,Win,11-07-05
jcpynbz,nnywujrzaa,Win,11-07-05
jcpynbz,nnywujrzaa,Loss,11-07-05
jcpynbz,nnywujrzaa,Loss,11-07-05
jcpynbz,nnywujrzaa,Loss,11-07-05
jcpynbz,nnywujrzaa,Win,11-07-05
jcpynbz,nnywujrzaa,Loss,11-07-05
jcpynbz,nnywujrzaa,Win,11-07-05
jcpynbz,nnywujrzaa,Loss,11-07-05
jcpynbz,nnywujrzaa,Loss,11-07-05
jcpynbz,nnywujrzaa,Loss,11-07-05
jcpynbz,nnywujrzaa,Loss,11-07-05
jcpynbz,nnywujrzaa,Loss,11-07-05
jcpynbz,nnywujrzaa,Loss,11-07-05
jcpynbz,nnywujrzaa,Win,11-07-05
jcpynbz,nnywujrzaa,Loss,11-07-05
jcpynbz,ixyroymadm,Loss,11-07-05
jcpynbz,ixyroymadm,Win,11-07-05
jcpynbz,ixyroymadm,Loss,11-07-05
jcpynbz,ixyroymadm,Loss,11-07-05
jcpynbz,ixyroymadm,Loss,11-07-05
jcpynbz,ixyroymadm,Win,11-07-05
jcpynbz,ixyroymadm,Win,11-07-05
jcpynbz,ixyroymadm,Win,11-07-05
jcpynbz,ixyroymadm,Win,11-07-05
jcpynbz,ixyroymadm,Loss,11-07-05
jcpynbz,ixyroymadm,Loss,11-07-05
jcpynbz,ixyroymadm,Loss,11-07-05
jcpynbz,ixyroymadm,Loss,11-07-05
jcpynbz,ixyroymadm,Win,11-07-05
jcpynbz,ixyroymadm,Loss,11-07-05
jcpynbz,ixyroymadm,Win,11-07-05
jcpynbz,ixyroymadm,Win,11-07-05
jcpynbz,ixyroymadm,Win,11-07-05
jcpynbz,ixyroymadm,Win,11-07-05
jcpynbz,ixyroymadm,Loss,11-07-05
jcpynbz,fnolmmhwfvcu,Win,11-07-05
jcpynbz,fnolmmhwfvcu,Win,11-07-05
jcpynbz,fnolmmhwfvcu,Loss,11-07-05
jcpynbz,fnolmmhwfvcu,Win,11-07-05
jcpynbz,fnolmmhwfvcu,Loss,11-07-05
jcpynbz,fnolmmhwfvcu,Win,11-07-05
jcpynbz,fnolmmhwfvcu,Win,11-07-05
jcpynbz,fnolmmhwfvcu,Loss,11-07-05
jcpynbz,fnolmmhwfvcu,Win,11-07-05
jcpynbz,fnolmmhwfvcu,Win,11-07-05
jcpynbz,fnolmmhwfvcu,Loss,11-07-05
jcpynbz,fnolmmhwfvcu,Loss,11-07-05
jcpynbz,fnolmmhwfvcu,Loss,11-07-05
jcpynbz,fnolmmhwfvcu,Loss,11-07-05
jcpynbz,fnolmmhwfvcu,Win,11-07-05
jcpynbz,fnolmmhwfvcu,Loss,11-07-05
jcpynbz,fnolmmhwfvcu,Loss,11-07-05
jcpynbz,fnolmmhwfvcu,Loss,11-07-05
jcpynbz,fnolmmhwfvcu,Loss,11-07-05
jcpynbz,fnolmmhwfvcu,Loss,11-07-05
jcpynbz,rakoyq,Loss,11-07-05
jcpynbz,rakoyq,Win,11-07-05
jcpynbz,rakoyq,Win,11-07-05
jcpynbz,rakoyq,Win,11-07-05
jcpynbz,rakoyq,Win,11-07-05
jcpynbz,rakoyq,Loss,11-07-05
jcpynbz,rakoyq,Loss,11-07-05
jcpynbz,rakoyq,Loss,11-07-05
jcpynbz,rakoyq,Win,11-07-05
jcpynbz,rakoyq,Loss,11-07-05
jcpynbz,rakoyq,Loss,11-07-05
jcpynbz,rakoyq,Loss,11-07-05
jcpynbz,rakoyq,Win,11-07-05
jcpynbz,rakoyq,Loss,11-07-05
jcpynbz,rakoyq,Win,11-07-05
jcpynbz,rakoyq,Loss,11-07-05
jcpynbz,rakoyq,Win,11-07-05
jcpynbz,rakoyq,Loss,11-07-05
jcpynbz,rakoyq,Win,11-07-05
jcpynbz,rakoyq,Win,11-07-05
jcpynbz,ldwttxgjehz,Win,11-07-05
jcpynbz,ldwttxgjehz,Loss,11-07-05
jcpynbz,ldwttxgjehz,Win,11-07-05
jcpynbz,ldwttxgjehz,Loss,11-07-05
jcpynbz,ldwttxgjehz,Loss,11-07-05
jcpynbz,ldwttxgjehz,Loss,11-07-05
jcpynbz,ldwttxgjehz,Loss,11-07-05
jcpynbz,ldwttxgjehz,Win,11-07-05
jcpynbz,ldwttxgjehz,Loss,11-07-05
jcpynbz,ldwttxgjehz,Loss,11-07-05
jcpynbz,ldwttxgjehz,Win,11-07-05
jcpynbz,ldwttxgjehz,Win,11-07-05
jcpynbz,ldwttxgjehz,Loss,11-07-05
jcpynbz,ldwttxgjehz,Loss,11-07-05
jcpynbz,ldwttxgjehz,Win,11-07-05
jcpynbz,ldwttxgjehz,Loss,11-07-05
jcpynbz,ldwttxgjehz,Loss,11-07-05
jcpynbz,ldwttxgjehz,Loss,11-07-05
jcpynbz,ldwttxgjehz,Loss,11-07-05
jcpynbz,ldwttxgjehz,Win,11-07-05
jcpynbz,schjupde,Loss,11-07-05
jcpynbz,schjupde,Win,11-07-05
jcpynbz,schjupde,Win,11-07-05
jcpynbz,schjupde,Win,11-07-05
jcpynbz,schjupde,Win,11-07-05
jcpynbz,schjupde,Loss,11-07-05
jcpynbz,schjupde,Win,11-07-05
jcpynbz,schjupde,Loss,11-07-05
jcpynbz,schjupde,Win,11-07-05
jcpynbz,schjupde,Loss,11-07-05
jcpynbz,schjupde,Loss,11-07-05
jcpynbz,schjupde,Win,11-07-05
jcpynbz,schjupde,Loss,11-07-05
jcpynbz,schjupde,Loss,11-07-05
jcpynbz,schjupde,Win,11-07-05
jcpynbz,schjupde,Win,11-07-05
jcpynbz,schjupde,Loss,11-07-05
jcpynbz,schjupde,Loss,11-07-05
jcpynbz,schjupde,Loss,11-07-05
jcpynbz,schjupde,Win,11-07-05
jcpynbz,armwb,Win,11-07-05
jcpynbz,armwb,Win,11-07-05
jcpynbz,armwb,Loss,11-07-05
jcpynbz,armwb,Win,11-07-05
jcpynbz,armwb,Loss,11-07-05
jcpynbz,armwb,Win,11-07-05
jcpynbz,armwb,Win,11-07-05
jcpynbz,armwb,Win,11-07-05
jcpynbz,armwb,Loss,11-07-05
jcpynbz,armwb,Loss,11-07-05
jcpynbz,armwb,Loss,11-07-05
jcpynbz,armwb,Loss,11-07-05
jcpynbz,armwb,Win,11-07-05
jcpynbz,armwb,Win,11-07-05
jcpynbz,armwb,Win,11-07-05
jcpynbz,armwb,Loss,11-07-05
jcpynbz,armwb,Win,11-07-05
jcpynbz,armwb,Win,11-07-05
jcpynbz,armwb,Win,11-07-05
jcpynbz,armwb,Win,11-07-05
jcpynbz,rr,Win,11-07-05
jcpynbz,rr,Win,11-07-05
jcpynbz,rr,Win,11-07-05
jcpynbz,rr,Loss,11-07-05
jcpynbz,rr,Loss,11-07-05
jcpynbz,rr,Loss,11-07-05
jcpynbz,rr,Loss,11-07-05
jcpynbz,rr,Win,11-07-05
jcpynbz,rr,Loss,11-07-05
jcpynbz,rr,Loss,11-07-05
jcpynbz,rr,Loss,11-07-05
jcpynbz,rr,Loss,11-07-05
jcpynbz,rr,Win,11-07-05
jcpynbz,rr,Loss,11-07-05
jcpynbz,rr,Win,11-07-05
jcpynbz,rr,Loss,11-07-05
jcpynbz,rr,Win,11-07-05
jcpynbz,rr,Win,11-07-05
jcpynbz,rr,Win,11-07-05
jcpynbz,rr,Win,11-07-05
jcpynbz,vhoevoluy,Loss,11-07-05
jcpynbz,vhoevoluy,Loss,11-07-05
jcpynbz,vhoevoluy,Loss,11-07-05
jcpynbz,vhoevoluy,Loss,11-07-05
jcpynbz,vhoevoluy,Loss,11-07-05
jcpynbz,vhoevoluy,Win,11-07-05
jcpynbz,vhoevoluy,Loss,11-07-05
jcpynbz,vhoevoluy,Win,11-07-05
jcpynbz,vhoevoluy,Loss,11-07-05
jcpynbz,vhoevoluy,Loss,11-07-05
jcpynbz,vhoevoluy,Win,11-07-05
jcpynbz,vhoevoluy,Win,11-07-05
jcpynbz,vhoevoluy,Loss,11-07-05
jcpynbz,vhoevoluy,Loss,11-07-05
jcpynbz,vhoevoluy,Win,11-07-05
jcpynbz,vhoevoluy,Win,11-07-05
jcpynbz,vhoevoluy,Win,11-07-05
jcpynbz,vhoevoluy,Win,11-07-05
jcpynbz,vhoevoluy,Win,11-07-05
jcpynbz,vhoevoluy,Loss,11-07-05
jcpynbz,sckwtwpybngm,Loss,11-07-05
jcpynbz,sckwtwpybngm,Loss,11-07-05
jcpynbz,sckwtwpybngm,Win,11-07-05
jcpynbz,sckwtwpybngm,Loss,11-07-05
jcpynbz,sckwtwpybngm,Win,11-07-05
jcpynbz,sckwtwpybngm,Loss,11-07-05
jcpynbz,sckwtwpybngm,Win,11-07-05
jcpynbz,sckwtwpybngm,Win,11-07-05
jcpynbz,sckwtwpybngm,Win,11-07-05
jcpynbz,sckwtwpybngm,Loss,11-07-05
jcpynbz,sckwtwpybngm,Win,11-07-05
jcpynbz,sckwtwpybngm,Loss,11-07-05
jcpynbz,sckwtwpybngm,Loss,11-07-05
jcpynbz,sckwtwpybngm,Loss,11-07-05
jcpynbz,sckwtwpybngm,Loss,11-07-05
jcpynbz,sckwtwpybngm,Win,11-07-05
jcpynbz,sckwtwpybngm,Loss,11-07-05
jcpynbz,sckwtwpybngm,Loss,11-07-05
jcpynbz,sckwtwpybngm,Loss,11-07-05
jcpynbz,sckwtwpybngm,Loss,11-07-05
jcpynbz,jyszfu,Loss,11-07-05
jcpynbz,jyszfu,Win,11-07-05
jcpynbz,jyszfu,Loss,11-07-05
jcpynbz,jyszfu,Win,11-07-05
jcpynbz,jyszfu,Win,11-07-05
jcpynbz,jyszfu,Loss,11-07-05
jcpynbz,jyszfu,Win,11-07-05
jcpynbz,jyszfu,Loss,11-07-05
jcpynbz,jyszfu,Win,11-07-05
jcpynbz,jyszfu,Win,11-07-05
jcpynbz,jyszfu,Loss,11-07-05
jcpynbz,jyszfu,Win,11-07-05
jcpynbz,jyszfu,Win,11-07-05
jcpynbz,jyszfu,Win,11-07-05
jcpynbz,jyszfu,Loss,11-07-05
jcpynbz,jyszfu,Loss,11-07-05
jcpynbz,jyszfu,Loss,11-07-05
jcpynbz,jyszfu,Win,11-07-05
jcpynbz,jyszfu,Win,11-07-05
jcpynbz,jyszfu,Loss,11-07-05
jcpynbz,wjjuxezvsa,Win,11-07-05
jcpynbz,wjjuxezvsa,Win,11-07-05
jcpynbz,wjjuxezvsa,Loss,11-07-05
jcpynbz,wjjuxezvsa,Win,11-07-05
jcpynbz,wjjuxezvsa,Win,11-07-05
jcpynbz,wjjuxezvsa,Loss,11-07-05
jcpynbz,wjjuxezvsa,Loss,11-07-05
jcpynbz,wjjuxezvsa,Loss,11-07-05
jcpynbz,wjjuxezvsa,Win,11-07-05
jcpynbz,wjjuxezvsa,Win,11-07-05
jcpynbz,wjjuxezvsa,Loss,11-07-05
jcpynbz,wjjuxezvsa,Loss,11-07-05
jcpynbz,wjjuxezvsa,Win,11-07-05
jcpynbz,wjjuxezvsa,Loss,11-07-05
jcpynbz,wjjuxezvsa,Win,11-07-05
jcpynbz,wjjuxezvsa,Loss,11-07-05
jcpynbz,wjjuxezvsa,Win,11-07-05
jcpynbz,wjjuxezvsa,Loss,11-07-05
jcpynbz,wjjuxezvsa,Win,11-07-05
jcpynbz,wjjuxezvsa,Loss,11-07-05
jcpynbz,rqtzbihx,Win,11-07-05
jcpynbz,rqtzbihx,Loss,11-07-05
jcpynbz,rqtzbihx,Loss,11-07-05
jcpynbz,rqtzbihx,Win,11-07-05
jcpynbz,rqtzbihx,Loss,11-07-05
jcpynbz,rqtzbihx,Loss,11-07-05
jcpynbz,rqtzbihx,Win,11-07-05
jcpynbz,rqtzbihx,Win,11-07-05
jcpynbz,rqtzbihx,Win,11-07-05
jcpynbz,rqtzbihx,Win,11-07-05
jcpynbz,rqtzbihx,Win,11-07-05
jcpynbz,rqtzbihx,Win,11-07-05
jcpynbz,rqtzbihx,Loss,11-07-05
jcpynbz,rqtzbihx,Loss,11-07-05
jcpynbz,rqtzbihx,Loss,11-07-05
jcpynbz,rqtzbihx,Win,11-07-05
jcpynbz,rqtzbihx,Loss,11-07-05
jcpynbz,rqtzbihx,Loss,11-07-05
jcpynbz,rqtzbihx,Win,11-07-05
jcpynbz,rqtzbihx,Win,11-07-05
jcpynbz,ncosytsv,Loss,11-07-05
jcpynbz,ncosytsv,Loss,11-07-05
jcpynbz,ncosytsv,Win,11-07-05
jcpynbz,ncosytsv,Loss,11-07-05
jcpynbz,ncosytsv,Win,11-07-05
jcpynbz,ncosytsv,Win,11-07-05
jcpynbz,ncosytsv,Win,11-07-05
jcpynbz,ncosytsv,Win,11-07-05
jcpynbz,ncosytsv,Win,11-07-05
jcpynbz,ncosytsv,Loss,11-07-05
jcpynbz,ncosytsv,Loss,11-07-05
jcpynbz,ncosytsv,Win,11-07-05
